order_id,customer_id,order_date,category,payment_method,pincode_tier,order_value,discount_percent,is_rto,is_return,outcome,return_reason,is_bad_order
ORD_0006469,CUST_00182,2023-03-25 06:00:00,Fashion,Prepaid,Tier_2,1131.1,3.42,0,0,Delivered,,0
ORD_0009766,CUST_00869,2023-03-25 06:00:00,Fashion,COD,Tier_2,1462.19,10.09,0,1,Returned,Wrong Size,1
ORD_0003447,CUST_05657,2023-03-25 06:00:00,Fashion,COD,Tier_2,3147.76,36.51,0,0,Delivered,,0
ORD_0004515,CUST_04436,2023-03-25 06:00:00,Fashion,COD,Tier_2,346.2,38.78,0,1,Returned,Not as Expected,1
ORD_0009837,CUST_03466,2023-03-25 07:00:00,Footwear,COD,Tier_3,627.7,3.89,0,0,Delivered,,0
ORD_0008525,CUST_00549,2023-03-25 08:00:00,Footwear,Prepaid,Tier_3,1842.73,28.9,0,0,Delivered,,0
ORD_0007253,CUST_00421,2023-03-25 08:00:00,Footwear,Prepaid,Tier_3,1340.22,7.17,0,1,Returned,Wrong Size,1
ORD_0001111,CUST_05388,2023-03-25 09:00:00,Electronics,COD,Tier_1,739.9,24.53,0,0,Delivered,,0
ORD_0006445,CUST_05313,2023-03-25 15:00:00,Electronics,COD,Tier_2,1288.91,24.06,0,0,Delivered,,0
ORD_0002965,CUST_05705,2023-03-25 15:00:00,Home,Prepaid,Tier_2,4471.34,33.01,0,0,Delivered,,0
ORD_0005918,CUST_01549,2023-03-25 16:00:00,Fashion,COD,Tier_2,539.78,30.26,0,0,Delivered,,0
ORD_0005956,CUST_04581,2023-03-25 16:00:00,Fashion,COD,Tier_1,6585.89,18.35,0,0,Delivered,,0
ORD_0001839,CUST_03791,2023-03-25 16:00:00,Footwear,COD,Tier_2,604.85,17.96,0,0,Delivered,,0
ORD_0008909,CUST_04307,2023-03-25 17:00:00,Electronics,COD,Tier_1,2248.1,32.07,0,0,Delivered,,0
ORD_0004236,CUST_04461,2023-03-25 20:00:00,Home,Prepaid,Tier_3,1981.65,2.2,0,0,Delivered,,0
ORD_0006963,CUST_04316,2023-03-25 21:00:00,Home,COD,Tier_2,2415.58,6.04,1,0,RTO,,1
ORD_0003628,CUST_05890,2023-03-25 22:00:00,Fashion,Prepaid,Tier_1,553.64,49.63,0,0,Delivered,,0
ORD_0005476,CUST_03651,2023-03-25 23:00:00,Beauty,COD,Tier_2,2503.25,13.39,0,0,Delivered,,0
ORD_0004237,CUST_03971,2023-03-26 00:00:00,Fashion,COD,Tier_3,1022.32,6.82,0,1,Returned,Wrong Size,1
ORD_0000681,CUST_03138,2023-03-26 03:00:00,Fashion,COD,Tier_3,704.71,10.58,0,1,Returned,Changed Mind,1
ORD_0004354,CUST_04693,2023-03-26 03:00:00,Home,Prepaid,Tier_1,1243.66,36.4,0,1,Returned,Changed Mind,1
ORD_0000550,CUST_05105,2023-03-26 06:00:00,Fashion,COD,Tier_3,1157.09,46.03,1,0,RTO,,1
ORD_0005695,CUST_01218,2023-03-26 06:00:00,Home,Prepaid,Tier_1,2857.5,42.66,0,0,Delivered,,0
ORD_0000880,CUST_03901,2023-03-26 06:00:00,Fashion,Prepaid,Tier_3,818.85,43.74,0,0,Delivered,,0
ORD_0000245,CUST_00553,2023-03-26 07:00:00,Home,COD,Tier_3,1442.23,7.9,0,0,Delivered,,0
ORD_0003304,CUST_01389,2023-03-26 08:00:00,Fashion,Prepaid,Tier_3,805.88,12.11,0,1,Returned,Changed Mind,1
ORD_0005219,CUST_03353,2023-03-26 08:00:00,Fashion,COD,Tier_3,2597.98,27.92,1,0,RTO,,1
ORD_0005333,CUST_01319,2023-03-26 09:00:00,Footwear,COD,Tier_2,2723.23,29.98,0,1,Returned,Wrong Size,1
ORD_0004590,CUST_02817,2023-03-26 11:00:00,Electronics,COD,Tier_3,3590.13,5.19,1,0,RTO,,1
ORD_0009760,CUST_05582,2023-03-26 12:00:00,Fashion,Prepaid,Tier_2,1545.47,5.9,0,0,Delivered,,0
ORD_0000744,CUST_02682,2023-03-26 12:00:00,Home,Prepaid,Tier_3,1676.44,26.5,0,0,Delivered,,0
ORD_0008814,CUST_03872,2023-03-26 13:00:00,Footwear,COD,Tier_2,2184.54,14.17,0,1,Returned,Changed Mind,1
ORD_0008607,CUST_03373,2023-03-26 13:00:00,Home,COD,Tier_2,1161.72,23.32,0,0,Delivered,,0
ORD_0000062,CUST_01576,2023-03-26 13:00:00,Fashion,COD,Tier_1,648.33,43.91,0,1,Returned,Wrong Size,1
ORD_0007613,CUST_03733,2023-03-26 14:00:00,Beauty,Prepaid,Tier_2,1278.6,34.3,0,0,Delivered,,0
ORD_0002612,CUST_01699,2023-03-26 15:00:00,Home,COD,Tier_3,778.86,30.93,1,0,RTO,,1
ORD_0008491,CUST_03153,2023-03-26 15:00:00,Home,COD,Tier_2,1735.94,8.67,0,0,Delivered,,0
ORD_0003029,CUST_01961,2023-03-26 15:00:00,Fashion,COD,Tier_2,760.28,23.46,1,0,RTO,,1
ORD_0000185,CUST_04345,2023-03-26 17:00:00,Footwear,COD,Tier_3,2068.61,49.56,1,0,RTO,,1
ORD_0007293,CUST_04568,2023-03-26 17:00:00,Fashion,COD,Tier_2,354.63,21.69,0,0,Delivered,,0
ORD_0003280,CUST_03343,2023-03-26 17:00:00,Footwear,Prepaid,Tier_2,1667.33,16.33,0,0,Delivered,,0
ORD_0007582,CUST_00414,2023-03-26 17:00:00,Beauty,COD,Tier_1,2123.64,46.16,0,0,Delivered,,0
ORD_0006098,CUST_01806,2023-03-26 17:00:00,Footwear,COD,Tier_3,2396.39,14.59,1,0,RTO,,1
ORD_0000104,CUST_01877,2023-03-26 18:00:00,Fashion,Prepaid,Tier_2,2125.82,45.53,0,1,Returned,Not as Expected,1
ORD_0006367,CUST_03901,2023-03-26 19:00:00,Footwear,COD,Tier_3,4591.39,7.08,0,0,Delivered,,0
ORD_0006810,CUST_03953,2023-03-26 20:00:00,Fashion,COD,Tier_1,1629.0,7.11,0,0,Delivered,,0
ORD_0003012,CUST_04579,2023-03-26 23:00:00,Fashion,COD,Tier_3,353.31,41.44,0,0,Delivered,,0
ORD_0005989,CUST_03864,2023-03-26 23:00:00,Electronics,Prepaid,Tier_2,570.38,37.58,0,0,Delivered,,0
ORD_0008171,CUST_00517,2023-03-27 01:00:00,Fashion,COD,Tier_2,4120.95,10.64,0,0,Delivered,,0
ORD_0009975,CUST_02466,2023-03-27 02:00:00,Footwear,COD,Tier_1,341.58,30.9,0,1,Returned,Wrong Size,1
ORD_0002775,CUST_05655,2023-03-27 03:00:00,Footwear,COD,Tier_2,3984.69,1.47,0,0,Delivered,,0
ORD_0006551,CUST_03243,2023-03-27 07:00:00,Electronics,COD,Tier_2,912.44,33.45,0,0,Delivered,,0
ORD_0009007,CUST_01754,2023-03-27 07:00:00,Home,Prepaid,Tier_2,4086.49,17.51,0,0,Delivered,,0
ORD_0003827,CUST_05625,2023-03-27 10:00:00,Fashion,Prepaid,Tier_1,1227.54,9.72,0,0,Delivered,,0
ORD_0002184,CUST_03637,2023-03-27 10:00:00,Electronics,Prepaid,Tier_1,2218.36,30.9,0,0,Delivered,,0
ORD_0007238,CUST_05015,2023-03-27 11:00:00,Fashion,COD,Tier_1,1155.87,34.07,0,0,Delivered,,0
ORD_0001523,CUST_04128,2023-03-27 11:00:00,Fashion,Prepaid,Tier_1,2007.94,13.01,0,1,Returned,Wrong Size,1
ORD_0000038,CUST_01274,2023-03-27 13:00:00,Fashion,COD,Tier_2,6131.77,8.77,1,0,RTO,,1
ORD_0000168,CUST_05916,2023-03-27 14:00:00,Electronics,Prepaid,Tier_3,2024.45,24.86,0,0,Delivered,,0
ORD_0009158,CUST_03083,2023-03-27 15:00:00,Fashion,COD,Tier_2,1822.47,8.77,0,1,Returned,Not as Expected,1
ORD_0001730,CUST_01886,2023-03-27 15:00:00,Electronics,COD,Tier_1,395.47,49.8,0,0,Delivered,,0
ORD_0002745,CUST_02651,2023-03-27 16:00:00,Fashion,Prepaid,Tier_2,1536.42,18.35,0,0,Delivered,,0
ORD_0001542,CUST_03634,2023-03-27 16:00:00,Beauty,Prepaid,Tier_3,3026.2,18.19,0,0,Delivered,,0
ORD_0006507,CUST_01000,2023-03-27 16:00:00,Electronics,COD,Tier_3,4624.85,34.38,1,0,RTO,,1
ORD_0000962,CUST_04029,2023-03-27 17:00:00,Fashion,COD,Tier_2,2266.3,22.66,0,0,Delivered,,0
ORD_0009533,CUST_01293,2023-03-27 18:00:00,Footwear,COD,Tier_1,801.06,43.36,0,0,Delivered,,0
ORD_0008479,CUST_01136,2023-03-27 19:00:00,Fashion,COD,Tier_3,1092.38,42.34,0,1,Returned,Wrong Size,1
ORD_0008248,CUST_01158,2023-03-27 20:00:00,Fashion,COD,Tier_3,2955.16,35.91,0,0,Delivered,,0
ORD_0005275,CUST_02410,2023-03-27 20:00:00,Electronics,Prepaid,Tier_3,1414.15,47.29,0,0,Delivered,,0
ORD_0004238,CUST_02819,2023-03-27 21:00:00,Beauty,Prepaid,Tier_3,2732.39,38.04,0,0,Delivered,,0
ORD_0006976,CUST_00069,2023-03-27 23:00:00,Fashion,COD,Tier_1,2049.79,26.19,0,0,Delivered,,0
ORD_0002034,CUST_03843,2023-03-27 23:00:00,Fashion,COD,Tier_2,2517.0,31.12,0,0,Delivered,,0
ORD_0003131,CUST_00141,2023-03-28 00:00:00,Electronics,COD,Tier_2,1470.99,43.54,0,0,Delivered,,0
ORD_0007135,CUST_01824,2023-03-28 01:00:00,Beauty,COD,Tier_3,757.72,16.8,0,1,Returned,Wrong Size,1
ORD_0005679,CUST_00153,2023-03-28 01:00:00,Beauty,Prepaid,Tier_2,1205.0,21.96,0,0,Delivered,,0
ORD_0003452,CUST_03955,2023-03-28 01:00:00,Electronics,Prepaid,Tier_1,2878.64,18.89,0,0,Delivered,,0
ORD_0009672,CUST_04127,2023-03-28 01:00:00,Fashion,Prepaid,Tier_2,4429.92,14.95,0,0,Delivered,,0
ORD_0007073,CUST_04628,2023-03-28 02:00:00,Electronics,COD,Tier_1,1515.34,38.3,1,0,RTO,,1
ORD_0003132,CUST_04115,2023-03-28 02:00:00,Footwear,Prepaid,Tier_1,1543.51,6.08,0,0,Delivered,,0
ORD_0002047,CUST_03468,2023-03-28 03:00:00,Fashion,COD,Tier_2,1692.2,23.97,0,1,Returned,Wrong Size,1
ORD_0003398,CUST_03926,2023-03-28 03:00:00,Electronics,COD,Tier_3,3314.16,16.02,0,0,Delivered,,0
ORD_0006350,CUST_05365,2023-03-28 03:00:00,Beauty,COD,Tier_3,679.29,20.86,0,0,Delivered,,0
ORD_0002911,CUST_01689,2023-03-28 04:00:00,Home,COD,Tier_3,630.12,2.09,1,0,RTO,,1
ORD_0002481,CUST_05574,2023-03-28 06:00:00,Home,Prepaid,Tier_2,1445.21,12.11,0,0,Delivered,,0
ORD_0009261,CUST_01687,2023-03-28 07:00:00,Fashion,Prepaid,Tier_1,1333.42,9.72,0,0,Delivered,,0
ORD_0008071,CUST_03217,2023-03-28 08:00:00,Home,COD,Tier_1,4784.19,34.89,0,0,Delivered,,0
ORD_0000624,CUST_03274,2023-03-28 08:00:00,Fashion,Prepaid,Tier_3,443.65,8.07,0,0,Delivered,,0
ORD_0009344,CUST_01233,2023-03-28 10:00:00,Home,Prepaid,Tier_1,1000.9,32.66,0,0,Delivered,,0
ORD_0006951,CUST_04496,2023-03-28 11:00:00,Footwear,Prepaid,Tier_3,2122.62,39.43,0,0,Delivered,,0
ORD_0008283,CUST_05242,2023-03-28 11:00:00,Fashion,COD,Tier_1,4486.65,35.71,1,0,RTO,,1
ORD_0000874,CUST_05899,2023-03-28 12:00:00,Footwear,Prepaid,Tier_2,5182.44,29.96,0,1,Returned,Wrong Size,1
ORD_0001042,CUST_02365,2023-03-28 13:00:00,Fashion,COD,Tier_3,1050.62,11.37,1,0,RTO,,1
ORD_0000582,CUST_04752,2023-03-28 14:00:00,Fashion,COD,Tier_1,2310.08,42.85,0,0,Delivered,,0
ORD_0009626,CUST_03754,2023-03-28 14:00:00,Electronics,COD,Tier_3,895.67,18.48,0,1,Returned,Wrong Size,1
ORD_0003115,CUST_05051,2023-03-28 16:00:00,Electronics,COD,Tier_3,1345.37,32.45,0,0,Delivered,,0
ORD_0005892,CUST_04277,2023-03-28 16:00:00,Electronics,COD,Tier_1,1744.03,24.71,0,0,Delivered,,0
ORD_0002941,CUST_02473,2023-03-28 17:00:00,Fashion,COD,Tier_1,373.98,20.29,0,0,Delivered,,0
ORD_0004912,CUST_03735,2023-03-28 18:00:00,Electronics,COD,Tier_2,508.48,12.37,0,0,Delivered,,0
ORD_0001609,CUST_02897,2023-03-28 20:00:00,Fashion,Prepaid,Tier_3,1310.34,4.33,0,0,Delivered,,0
ORD_0004810,CUST_04580,2023-03-28 20:00:00,Fashion,COD,Tier_1,431.2,22.61,0,1,Returned,Wrong Size,1
ORD_0001468,CUST_03726,2023-03-28 20:00:00,Electronics,Prepaid,Tier_2,3752.07,14.26,0,0,Delivered,,0
ORD_0001012,CUST_02386,2023-03-28 22:00:00,Fashion,COD,Tier_1,1377.51,27.3,1,0,RTO,,1
ORD_0003087,CUST_04478,2023-03-28 23:00:00,Fashion,COD,Tier_1,912.95,30.5,1,0,RTO,,1
ORD_0009163,CUST_01449,2023-03-29 00:00:00,Home,COD,Tier_2,671.57,32.28,0,1,Returned,Not as Expected,1
ORD_0006944,CUST_01713,2023-03-29 00:00:00,Beauty,COD,Tier_2,2521.28,34.68,0,0,Delivered,,0
ORD_0000935,CUST_05801,2023-03-29 01:00:00,Home,COD,Tier_2,675.07,33.85,0,0,Delivered,,0
ORD_0006342,CUST_03253,2023-03-29 03:00:00,Electronics,Prepaid,Tier_1,4161.92,16.54,0,0,Delivered,,0
ORD_0005849,CUST_05404,2023-03-29 03:00:00,Fashion,COD,Tier_3,2548.95,19.36,0,1,Returned,Not as Expected,1
ORD_0007890,CUST_05377,2023-03-29 07:00:00,Home,Prepaid,Tier_2,1823.46,16.11,0,0,Delivered,,0
ORD_0005208,CUST_04487,2023-03-29 09:00:00,Fashion,COD,Tier_1,2022.37,30.14,0,0,Delivered,,0
ORD_0006676,CUST_02097,2023-03-29 10:00:00,Footwear,COD,Tier_3,2202.56,5.01,0,0,Delivered,,0
ORD_0000601,CUST_02746,2023-03-29 11:00:00,Fashion,COD,Tier_3,1082.37,43.99,0,0,Delivered,,0
ORD_0007039,CUST_03132,2023-03-29 11:00:00,Fashion,COD,Tier_1,440.98,15.61,0,1,Returned,Not as Expected,1
ORD_0002603,CUST_01576,2023-03-29 12:00:00,Fashion,Prepaid,Tier_2,737.44,25.75,0,0,Delivered,,0
ORD_0001986,CUST_01134,2023-03-29 12:00:00,Fashion,COD,Tier_1,3808.61,4.97,0,0,Delivered,,0
ORD_0009348,CUST_03361,2023-03-29 12:00:00,Fashion,Prepaid,Tier_1,860.07,40.87,0,1,Returned,Changed Mind,1
ORD_0002172,CUST_00841,2023-03-29 13:00:00,Fashion,Prepaid,Tier_1,2116.56,34.61,0,1,Returned,Wrong Size,1
ORD_0001764,CUST_03570,2023-03-29 14:00:00,Beauty,Prepaid,Tier_3,3085.58,4.93,0,0,Delivered,,0
ORD_0009977,CUST_01214,2023-03-29 15:00:00,Fashion,COD,Tier_2,327.25,2.04,1,0,RTO,,1
ORD_0009279,CUST_02173,2023-03-29 15:00:00,Footwear,COD,Tier_1,2173.68,44.92,0,0,Delivered,,0
ORD_0003161,CUST_05324,2023-03-29 16:00:00,Fashion,Prepaid,Tier_1,660.1,26.81,0,0,Delivered,,0
ORD_0007919,CUST_01935,2023-03-29 16:00:00,Fashion,Prepaid,Tier_1,5397.23,21.68,0,0,Delivered,,0
ORD_0006870,CUST_00404,2023-03-29 16:00:00,Beauty,COD,Tier_2,5593.62,2.47,0,0,Delivered,,0
ORD_0009596,CUST_01665,2023-03-29 18:00:00,Electronics,Prepaid,Tier_3,2049.79,48.45,0,0,Delivered,,0
ORD_0005825,CUST_04233,2023-03-29 18:00:00,Beauty,COD,Tier_1,1226.37,25.44,0,0,Delivered,,0
ORD_0001028,CUST_03483,2023-03-29 19:00:00,Footwear,Prepaid,Tier_1,496.72,10.15,0,0,Delivered,,0
ORD_0007732,CUST_05567,2023-03-29 20:00:00,Home,COD,Tier_1,1783.94,22.26,0,0,Delivered,,0
ORD_0009553,CUST_00692,2023-03-29 21:00:00,Electronics,Prepaid,Tier_2,964.97,36.41,0,0,Delivered,,0
ORD_0001813,CUST_03603,2023-03-29 22:00:00,Home,Prepaid,Tier_2,435.72,2.85,0,0,Delivered,,0
ORD_0005346,CUST_00840,2023-03-29 23:00:00,Fashion,COD,Tier_2,610.54,1.65,0,1,Returned,Wrong Size,1
ORD_0000851,CUST_05000,2023-03-30 00:00:00,Footwear,COD,Tier_3,558.89,24.37,0,0,Delivered,,0
ORD_0005295,CUST_02381,2023-03-30 00:00:00,Beauty,Prepaid,Tier_1,2805.48,17.39,0,0,Delivered,,0
ORD_0004190,CUST_01377,2023-03-30 02:00:00,Footwear,COD,Tier_2,1835.07,33.64,0,0,Delivered,,0
ORD_0008165,CUST_00208,2023-03-30 02:00:00,Home,COD,Tier_2,338.03,39.89,1,0,RTO,,1
ORD_0003256,CUST_01264,2023-03-30 04:00:00,Fashion,COD,Tier_1,1300.39,20.22,0,1,Returned,Wrong Size,1
ORD_0009806,CUST_00731,2023-03-30 05:00:00,Home,COD,Tier_1,1020.95,30.62,0,0,Delivered,,0
ORD_0003284,CUST_02900,2023-03-30 06:00:00,Fashion,Prepaid,Tier_2,1269.04,31.05,1,0,RTO,,1
ORD_0006422,CUST_01545,2023-03-30 06:00:00,Fashion,Prepaid,Tier_2,766.94,18.36,0,0,Delivered,,0
ORD_0000037,CUST_02277,2023-03-30 07:00:00,Beauty,COD,Tier_2,1905.52,21.78,0,1,Returned,Changed Mind,1
ORD_0001545,CUST_02639,2023-03-30 08:00:00,Fashion,Prepaid,Tier_1,1231.34,15.67,0,0,Delivered,,0
ORD_0003140,CUST_01220,2023-03-30 08:00:00,Electronics,COD,Tier_3,2874.56,33.31,0,0,Delivered,,0
ORD_0001091,CUST_00857,2023-03-30 08:00:00,Home,COD,Tier_3,2393.93,43.2,0,0,Delivered,,0
ORD_0007058,CUST_05346,2023-03-30 09:00:00,Home,COD,Tier_1,397.58,22.67,0,0,Delivered,,0
ORD_0001582,CUST_00779,2023-03-30 09:00:00,Beauty,COD,Tier_3,1042.49,19.07,1,0,RTO,,1
ORD_0001632,CUST_04704,2023-03-30 09:00:00,Footwear,COD,Tier_3,5817.62,29.23,0,1,Returned,Changed Mind,1
ORD_0006866,CUST_02754,2023-03-30 09:00:00,Fashion,COD,Tier_2,411.2,36.32,0,0,Delivered,,0
ORD_0007416,CUST_00051,2023-03-30 10:00:00,Footwear,COD,Tier_3,768.49,28.52,0,0,Delivered,,0
ORD_0009956,CUST_01107,2023-03-30 10:00:00,Fashion,Prepaid,Tier_1,416.85,41.86,0,0,Delivered,,0
ORD_0008353,CUST_05910,2023-03-30 10:00:00,Fashion,COD,Tier_3,2228.15,4.52,1,0,RTO,,1
ORD_0000117,CUST_03242,2023-03-30 11:00:00,Fashion,Prepaid,Tier_3,360.34,35.28,0,1,Returned,Changed Mind,1
ORD_0009603,CUST_03534,2023-03-30 11:00:00,Home,Prepaid,Tier_1,4348.09,49.2,0,0,Delivered,,0
ORD_0002248,CUST_05013,2023-03-30 11:00:00,Fashion,COD,Tier_1,4925.76,29.91,0,0,Delivered,,0
ORD_0007080,CUST_00970,2023-03-30 12:00:00,Electronics,COD,Tier_3,514.74,1.55,1,0,RTO,,1
ORD_0001682,CUST_00408,2023-03-30 12:00:00,Footwear,Prepaid,Tier_1,2526.8,2.6,0,0,Delivered,,0
ORD_0008208,CUST_05315,2023-03-30 13:00:00,Fashion,Prepaid,Tier_2,920.75,35.79,0,1,Returned,Changed Mind,1
ORD_0003526,CUST_00934,2023-03-30 14:00:00,Home,COD,Tier_2,2412.63,17.64,0,0,Delivered,,0
ORD_0002993,CUST_00648,2023-03-30 15:00:00,Fashion,Prepaid,Tier_1,449.06,4.3,0,0,Delivered,,0
ORD_0008346,CUST_01295,2023-03-30 15:00:00,Footwear,COD,Tier_3,344.59,28.46,0,0,Delivered,,0
ORD_0003582,CUST_02578,2023-03-30 16:00:00,Footwear,COD,Tier_3,1993.17,16.64,0,1,Returned,Wrong Size,1
ORD_0003696,CUST_03394,2023-03-30 17:00:00,Electronics,COD,Tier_3,418.72,45.03,0,0,Delivered,,0
ORD_0000839,CUST_03569,2023-03-30 17:00:00,Footwear,COD,Tier_3,1470.54,6.55,0,0,Delivered,,0
ORD_0003394,CUST_03089,2023-03-30 18:00:00,Fashion,COD,Tier_3,1000.28,23.26,0,0,Delivered,,0
ORD_0008307,CUST_00963,2023-03-30 18:00:00,Fashion,Prepaid,Tier_2,2707.08,1.89,0,0,Delivered,,0
ORD_0004717,CUST_01834,2023-03-30 19:00:00,Electronics,COD,Tier_3,1124.02,17.67,0,0,Delivered,,0
ORD_0009035,CUST_05774,2023-03-30 19:00:00,Footwear,Prepaid,Tier_2,1292.54,9.77,0,0,Delivered,,0
ORD_0006186,CUST_01727,2023-03-30 20:00:00,Fashion,Prepaid,Tier_1,1345.73,33.14,0,0,Delivered,,0
ORD_0004107,CUST_02228,2023-03-30 21:00:00,Fashion,Prepaid,Tier_2,1863.73,13.77,0,0,Delivered,,0
ORD_0006419,CUST_00060,2023-03-30 21:00:00,Footwear,COD,Tier_3,1947.18,23.81,0,1,Returned,Wrong Size,1
ORD_0002749,CUST_03143,2023-03-30 21:00:00,Fashion,Prepaid,Tier_2,4788.9,19.16,0,0,Delivered,,0
ORD_0008267,CUST_00662,2023-03-30 22:00:00,Footwear,Prepaid,Tier_3,2393.77,21.87,0,1,Returned,Not as Expected,1
ORD_0006773,CUST_01107,2023-03-30 22:00:00,Electronics,Prepaid,Tier_1,588.52,19.0,0,0,Delivered,,0
ORD_0000767,CUST_00167,2023-03-30 22:00:00,Footwear,COD,Tier_1,1819.29,48.74,0,1,Returned,Wrong Size,1
ORD_0004154,CUST_03705,2023-03-30 23:00:00,Home,COD,Tier_2,3135.63,5.38,0,0,Delivered,,0
ORD_0002910,CUST_01972,2023-03-30 23:00:00,Footwear,COD,Tier_2,483.95,6.36,1,0,RTO,,1
ORD_0006791,CUST_03772,2023-03-30 23:00:00,Fashion,COD,Tier_3,410.6,9.94,1,0,RTO,,1
ORD_0006215,CUST_04681,2023-03-30 23:00:00,Fashion,COD,Tier_2,2373.26,1.34,0,1,Returned,Wrong Size,1
ORD_0009531,CUST_00674,2023-03-31 00:00:00,Electronics,Prepaid,Tier_2,788.22,11.08,0,0,Delivered,,0
ORD_0001015,CUST_02361,2023-03-31 02:00:00,Fashion,Prepaid,Tier_2,1222.88,17.49,0,0,Delivered,,0
ORD_0007831,CUST_05775,2023-03-31 02:00:00,Home,COD,Tier_2,1105.66,18.01,0,0,Delivered,,0
ORD_0003767,CUST_05125,2023-03-31 03:00:00,Electronics,Prepaid,Tier_1,1114.38,20.18,0,0,Delivered,,0
ORD_0000232,CUST_02770,2023-03-31 03:00:00,Fashion,Prepaid,Tier_3,2572.65,0.35,0,1,Returned,Wrong Size,1
ORD_0000865,CUST_04884,2023-03-31 03:00:00,Footwear,COD,Tier_3,1296.13,27.17,1,0,RTO,,1
ORD_0000605,CUST_02543,2023-03-31 04:00:00,Fashion,COD,Tier_2,1073.84,31.73,0,1,Returned,Not as Expected,1
ORD_0005134,CUST_01286,2023-03-31 05:00:00,Footwear,Prepaid,Tier_2,484.17,41.92,0,0,Delivered,,0
ORD_0007943,CUST_02166,2023-03-31 05:00:00,Footwear,Prepaid,Tier_2,952.96,17.83,0,0,Delivered,,0
ORD_0001354,CUST_02531,2023-03-31 06:00:00,Fashion,Prepaid,Tier_2,720.03,16.76,0,0,Delivered,,0
ORD_0002496,CUST_04097,2023-03-31 06:00:00,Home,COD,Tier_2,932.35,14.51,0,0,Delivered,,0
ORD_0009711,CUST_01884,2023-03-31 07:00:00,Electronics,COD,Tier_2,1689.14,15.26,0,0,Delivered,,0
ORD_0001241,CUST_05135,2023-03-31 07:00:00,Footwear,COD,Tier_2,842.25,35.72,1,0,RTO,,1
ORD_0006868,CUST_03899,2023-03-31 09:00:00,Footwear,COD,Tier_3,2520.75,5.87,0,0,Delivered,,0
ORD_0008993,CUST_00560,2023-03-31 11:00:00,Fashion,COD,Tier_3,1318.94,3.36,0,0,Delivered,,0
ORD_0000748,CUST_02765,2023-03-31 11:00:00,Fashion,COD,Tier_1,858.79,44.3,0,0,Delivered,,0
ORD_0008711,CUST_03654,2023-03-31 11:00:00,Fashion,COD,Tier_2,1965.12,33.24,1,0,RTO,,1
ORD_0000503,CUST_02690,2023-03-31 12:00:00,Fashion,COD,Tier_3,1250.96,21.13,0,1,Returned,Not as Expected,1
ORD_0009641,CUST_02100,2023-03-31 13:00:00,Home,Prepaid,Tier_2,547.83,32.96,0,0,Delivered,,0
ORD_0009606,CUST_01766,2023-03-31 14:00:00,Home,Prepaid,Tier_2,1016.86,27.9,0,0,Delivered,,0
ORD_0002209,CUST_01035,2023-03-31 14:00:00,Home,COD,Tier_2,996.12,33.49,0,0,Delivered,,0
ORD_0004266,CUST_04717,2023-03-31 15:00:00,Home,Prepaid,Tier_2,4284.53,7.84,0,0,Delivered,,0
ORD_0000541,CUST_05627,2023-03-31 15:00:00,Fashion,Prepaid,Tier_3,2806.54,47.29,0,0,Delivered,,0
ORD_0007841,CUST_04313,2023-03-31 16:00:00,Footwear,COD,Tier_3,8210.48,10.54,0,1,Returned,Wrong Size,1
ORD_0007030,CUST_02296,2023-03-31 17:00:00,Fashion,COD,Tier_2,500.41,9.04,0,1,Returned,Changed Mind,1
ORD_0002982,CUST_03381,2023-03-31 18:00:00,Footwear,COD,Tier_2,805.35,17.53,1,0,RTO,,1
ORD_0006470,CUST_01524,2023-03-31 18:00:00,Home,COD,Tier_2,2682.66,42.45,0,0,Delivered,,0
ORD_0007466,CUST_04377,2023-03-31 18:00:00,Footwear,COD,Tier_2,2458.41,27.8,0,1,Returned,Not as Expected,1
ORD_0009727,CUST_03975,2023-03-31 19:00:00,Home,COD,Tier_2,1003.75,4.18,0,0,Delivered,,0
ORD_0005619,CUST_02711,2023-03-31 21:00:00,Fashion,COD,Tier_1,4800.27,18.07,0,0,Delivered,,0
ORD_0001311,CUST_03743,2023-03-31 22:00:00,Beauty,COD,Tier_2,2119.15,47.14,0,0,Delivered,,0
ORD_0008892,CUST_01122,2023-03-31 22:00:00,Home,COD,Tier_1,5276.46,14.33,0,1,Returned,Changed Mind,1
ORD_0003435,CUST_04250,2023-03-31 22:00:00,Fashion,Prepaid,Tier_1,1212.24,21.38,0,0,Delivered,,0
ORD_0003237,CUST_04020,2023-03-31 22:00:00,Fashion,COD,Tier_1,2368.0,14.74,0,1,Returned,Wrong Size,1
ORD_0009307,CUST_04424,2023-03-31 23:00:00,Footwear,COD,Tier_2,1219.53,37.44,0,0,Delivered,,0
ORD_0006707,CUST_00830,2023-03-31 23:00:00,Footwear,COD,Tier_2,1389.46,14.99,1,0,RTO,,1
ORD_0005998,CUST_04990,2023-04-01 00:00:00,Electronics,COD,Tier_2,1634.65,39.47,1,0,RTO,,1
ORD_0009062,CUST_00105,2023-04-01 01:00:00,Fashion,Prepaid,Tier_2,631.63,25.24,0,0,Delivered,,0
ORD_0005658,CUST_03932,2023-04-01 01:00:00,Fashion,COD,Tier_2,2287.4,7.85,0,0,Delivered,,0
ORD_0000256,CUST_01084,2023-04-01 01:00:00,Footwear,COD,Tier_3,1486.63,19.02,0,1,Returned,Changed Mind,1
